city,edition,sport,discipline,athlete,country_code,gender,event,event_gender,medal,result
Beijing,2008,volleyball,Volleyball,"JOINES, Jennifer",USA,Women,volleyball,W,silver,2
Beijing,2008,volleyball,Volleyball,"NNAMANI, Ogonna",USA,Women,volleyball,W,silver,2
Beijing,2008,volleyball,Volleyball,"SCOTT-ARRUDA, Danielle",USA,Women,volleyball,W,silver,2
Beijing,2008,volleyball,Volleyball,"SYKORA, Stacy",USA,Women,volleyball,W,silver,2
Beijing,2008,volleyball,Volleyball,"TOM, Logan",USA,Women,volleyball,W,silver,2
Beijing,2008,volleyball,Volleyball,"WILLOUGHBY, Kim",USA,Women,volleyball,W,silver,2
Beijing,2008,weightlifting,Weightlifting,"IRAWAN, Eko Yuli",INA,Men,"- 56kg, total (bantamweight)",M,bronze,3
Beijing,2008,weightlifting,Weightlifting,"LONG, Qingquan",CHN,Men,"- 56kg, total (bantamweight)",M,gold,1
Beijing,2008,weightlifting,Weightlifting,"HOANG, Anh Tuan",VIE,Men,"- 56kg, total (bantamweight)",M,silver,2
Beijing,2008,weightlifting,Weightlifting,"SCERBATIHS, Viktors",LAT,Men,+ 105kg,M,bronze,3
Beijing,2008,weightlifting,Weightlifting,"STEINER, Matthias",GER,Men,+ 105kg,M,gold,1
Beijing,2008,weightlifting,Weightlifting,"CHIGISHEV, Evgeny",RUS,Men,+ 105kg,M,silver,2
Beijing,2008,weightlifting,Weightlifting,"GRABOVETSKAYA, Mariya",KAZ,Women,+ 75kg,W,bronze,3
Beijing,2008,weightlifting,Weightlifting,"JANG, Miran",KOR,Women,+ 75kg,W,gold,1
Beijing,2008,weightlifting,Weightlifting,"KOROBKA, Olha",UKR,Women,+ 75kg,W,silver,2
Beijing,2008,weightlifting,Weightlifting,"LAPIKOV, Dmitry",RUS,Men,105kg,M,bronze,3
Beijing,2008,weightlifting,Weightlifting,"ARAMNAU, Andrei",BLR,Men,105kg,M,gold,1
Beijing,2008,weightlifting,Weightlifting,"KLOKOV, Dmitriy",RUS,Men,105kg,M,silver,2
Beijing,2008,weightlifting,Weightlifting,"CHEN, Wei-Ling",TPE,Women,48kg,W,bronze,3
Beijing,2008,weightlifting,Weightlifting,"CHEN, Xiexia",CHN,Women,48kg,W,gold,1
Beijing,2008,weightlifting,Weightlifting,"OZKAN, Sibel",TUR,Women,48kg,W,silver,2
Beijing,2008,weightlifting,Weightlifting,"NOVIKAVA, Nastassia",BLR,Women,53kg,W,bronze,3
Beijing,2008,weightlifting,Weightlifting,"JAROENRATTANATARAKOON, Prapawadee",THA,Women,53kg,W,gold,1
Beijing,2008,weightlifting,Weightlifting,"YOON, Jinhee",KOR,Women,53kg,W,silver,2
Beijing,2008,weightlifting,Weightlifting,"O, Jong Ae",PRK,Women,58kg,W,bronze,3
Beijing,2008,weightlifting,Weightlifting,"CHEN, Yanqing",CHN,Women,58kg,W,gold,1
Beijing,2008,weightlifting,Weightlifting,"SHAINOVA, Marina",RUS,Women,58kg,W,silver,2
Beijing,2008,weightlifting,Weightlifting,TRIYATNO,INA,Men,62kg,M,bronze,3
Beijing,2008,weightlifting,Weightlifting,"ZHANG, Xiangxiang",CHN,Men,62kg,M,gold,1
Beijing,2008,weightlifting,Weightlifting,"SALAZAR, Diego",COL,Men,62kg,M,silver,2
Beijing,2008,weightlifting,Weightlifting,"LU, Ying-Chi",TPE,Women,63kg,W,bronze,3
Beijing,2008,weightlifting,Weightlifting,"PAK, Hyon Suk",PRK,Women,63kg,W,gold,1
Beijing,2008,weightlifting,Weightlifting,"NEKRASSOVA, Irina",KAZ,Women,63kg,W,silver,2
Beijing,2008,weightlifting,Weightlifting,"MARTIROSYAN, Tigran Gevorg",ARM,Men,69kg,M,bronze,3
Beijing,2008,weightlifting,Weightlifting,"LIAO, Hui",CHN,Men,69kg,M,gold,1
Beijing,2008,weightlifting,Weightlifting,"DABAYA-TIENTCHEU, Vencelas",FRA,Men,69kg,M,silver,2
Beijing,2008,weightlifting,Weightlifting,"DAVYDOVA, Natalya",UKR,Women,69kg,W,bronze,3
Beijing,2008,weightlifting,Weightlifting,"LIU, Chunhong",CHN,Women,69kg,W,gold,1
Beijing,2008,weightlifting,Weightlifting,"SLIVENKO, Oxana",RUS,Women,69kg,W,silver,2
Beijing,2008,weightlifting,Weightlifting,"EVSTYUKHINA, Nadezda",RUS,Women,75kg,W,bronze,3
Beijing,2008,weightlifting,Weightlifting,"CAO, Lei",CHN,Women,75kg,W,gold,1
Beijing,2008,weightlifting,Weightlifting,"VAZHENINA, Alla",KAZ,Women,75kg,W,silver,2
Beijing,2008,weightlifting,Weightlifting,"DAVTYAN, Gevorg",ARM,Men,77kg,M,bronze,3
Beijing,2008,weightlifting,Weightlifting,"SA, Jaehyouk",KOR,Men,77kg,M,gold,1
Beijing,2008,weightlifting,Weightlifting,"LI, Hongli",CHN,Men,77kg,M,silver,2
Beijing,2008,weightlifting,Weightlifting,"MARTIROSYAN, Tigran Varban",ARM,Men,85kg,M,bronze,3
Beijing,2008,weightlifting,Weightlifting,"LU, Yong",CHN,Men,85kg,M,gold,1
Beijing,2008,weightlifting,Weightlifting,"RYBAKOU, Andrei",BLR,Men,85kg,M,silver,2
Beijing,2008,weightlifting,Weightlifting,"AKKAEV, Khadzhimurat",RUS,Men,94kg,M,bronze,3
Beijing,2008,weightlifting,Weightlifting,"ILIN, Ilya",KAZ,Men,94kg,M,gold,1
Beijing,2008,weightlifting,Weightlifting,"KOLECKI, Szymon",POL,Men,94kg,M,silver,2
Beijing,2008,wrestling,Wrestling Free.,"MERLENI, Irini",UKR,Women,- 48kg,W,bronze,3
Beijing,2008,wrestling,Wrestling Free.,"STADNIK, Mariya",AZE,Women,- 48kg,W,bronze,3
Beijing,2008,wrestling,Wrestling Free.,"HUYNH, Carol",CAN,Women,- 48kg,W,gold,1
Beijing,2008,wrestling,Wrestling Free.,"ICHO, Chiharu",JPN,Women,- 48kg,W,silver,2
Beijing,2008,wrestling,Wrestling Free.,"KUDUKHOV, Besik",RUS,Men,- 55kg,M,bronze,3
Beijing,2008,wrestling,Wrestling Free.,"VELIKOV, Radoslav",BUL,Men,- 55kg,M,bronze,3
Beijing,2008,wrestling,Wrestling Free.,"CEJUDO, Henry",USA,Men,- 55kg,M,gold,1
Beijing,2008,wrestling,Wrestling Free.,"MATSUNAGA, Tomohiro",JPN,Men,- 55kg,M,silver,2
Beijing,2008,wrestling,Wrestling Free.,"RENTERIA, Jackeline",COL,Women,48 - 55kg,W,bronze,3
Beijing,2008,wrestling,Wrestling Free.,"VERBEEK, Tonya",CAN,Women,48 - 55kg,W,bronze,3
Beijing,2008,wrestling,Wrestling Free.,"YOSHIDA, Saori",JPN,Women,48 - 55kg,W,gold,1
Beijing,2008,wrestling,Wrestling Free.,"XU, Li",CHN,Women,48 - 55kg,W,silver,2
Beijing,2008,wrestling,Wrestling Free.,"MOHAMMADI, Seyedmorad",IRI,Men,55 - 60kg,M,bronze,3
,2008,wrestling,Wrestling Free.,"YUMOTO, Kenichi",JPN,Men,55 - 60kg,M,bronze,3
Beijing,2008,wrestling,Wrestling Free.,"BATIROV, Mavlet",RUS,Men,55 - 60kg,M,gold,1
Beijing,2008,wrestling,Wrestling Free.,"FEDORYSHYN, Vasyl",UKR,Men,55 - 60kg,M,silver,2
Beijing,2008,wrestling,Wrestling Free.,"MILLER, Randi",USA,Women,55 - 63kg,W,bronze,3
Beijing,2008,wrestling,Wrestling Free.,"SHALYGINA, Yelena",KAZ,Women,55 - 63kg,W,bronze,3
Beijing,2008,wrestling,Wrestling Free.,"ICHO, Kaori",JPN,Women,55 - 63kg,W,gold,1
Beijing,2008,wrestling,Wrestling Free.,"KARTASHOVA, Alena",RUS,Women,55 - 63kg,W,silver,2
Beijing,2008,wrestling,Wrestling Free.,"KUMAR, Sushil",IND,Men,60 - 66kg,M,bronze,3
Beijing,2008,wrestling,Wrestling Free.,"TUSHISHVILI, Otar",GEO,Men,60 - 66kg,M,bronze,3
Beijing,2008,wrestling,Wrestling Free.,"SAHIN, Ramazan",TUR,Men,60 - 66kg,M,gold,1
Beijing,2008,wrestling,Wrestling Free.,"STADNIK, Andriy",UKR,Men,60 - 66kg,M,silver,2
Beijing,2008,wrestling,Wrestling Free.,"HAMAGUCHI, Kyoko",JPN,Women,63 - 72kg,W,bronze,3
Beijing,2008,wrestling,Wrestling Free.,"WIESZCZEK, Agnieszka",POL,Women,63 - 72kg,W,bronze,3
Beijing,2008,wrestling,Wrestling Free.,"WANG, Jiao",CHN,Women,63 - 72kg,W,gold,1
Beijing,2008,wrestling,Wrestling Free.,"ZLATEVA, Stanka",BUL,Women,63 - 72kg,W,silver,2
Beijing,2008,wrestling,Wrestling Free.,"GAIDAROV, Murad",BLR,Men,66 - 74kg,M,bronze,3
Beijing,2008,wrestling,Wrestling Free.,"TERZIEV, Kiril",BUL,Men,66 - 74kg,M,bronze,3
Beijing,2008,wrestling,Wrestling Free.,"SAYTIEV, Buvaysa",RUS,Men,66 - 74kg,M,gold,1
Beijing,2008,wrestling,Wrestling Free.,"TIGIEV, Soslan",UZB,Men,66 - 74kg,M,silver,2
Beijing,,wrestling,Wrestling Free.,"DANKO, Taras",UKR,Men,74 - 84kg,M,bronze,3
Beijing,2008,wrestling,Wrestling Free.,"KETOEV, Georgy",RUS,Men,74 - 84kg,M,bronze,3
Beijing,2008,wrestling,Wrestling Free.,"MINDORASHVILI, Revazi",GEO,Men,74 - 84kg,M,gold,1
Beijing,2008,wrestling,Wrestling Free.,"ABDUSALOMOV, Yusup",TJK,Men,74 - 84kg,M,silver,2
Beijing,2008,wrestling,Wrestling Free.,"GAZYUMOV, Khetag",AZE,Men,84 - 96kg,M,bronze,3
Beijing,2008,wrestling,Wrestling Free.,"GOGSHELIDZE, George",GEO,Men,84 - 96kg,M,bronze,3
Beijing,2008,wrestling,Wrestling Free.,"MURADOV, Shirvani",RUS,Men,84 - 96kg,M,gold,1
Beijing,2008,wrestling,Wrestling Free.,"TIGIYEV, Taimuraz",KAZ,Men,84 - 96kg,M,silver,2
Beijing,2008,wrestling,Wrestling Free.,"MUSULBES, David",SVK,Men,96 - 120kg,M,bronze,3
Beijing,2008,wrestling,Wrestling Free.,"MUTALIMOV, Marid",KAZ,Men,96 - 120kg,M,bronze,3
Beijing,2008,wrestling,Wrestling Free.,"TAYMAZOV, Artur",UZB,Men,96 - 120kg,M,gold,1
Beijing,2008,wrestling,Wrestling Free.,"AKHMEDOV, Bakhtiyar",RUS,Men,96 - 120kg,M,silver,2
Beijing,2008,wrestling,Wrestling Gre-R,"AMOYAN, Roman",ARM,Men,- 55kg,M,bronze,3
Beijing,2008,wrestling,Wrestling Gre-R,"PARK, Eun-Chul",KOR,Men,- 55kg,M,bronze,3
Beijing,2008,wrestling,Wrestling Gre-R,"MANKIEV, Nazyr",RUS,Men,- 55kg,M,gold,1
Beijing,2008,wrestling,Wrestling Gre-R,"BAYRAMOV, Rovshan",AZE,Men,- 55kg,M,silver,2
Beijing,2008,wrestling,Wrestling Gre-R,"TENGIZBAYEV, Nurbakyt",KAZ,Men,55 - 60kg,M,bronze,3
Beijing,2008,wrestling,Wrestling Gre-R,"TIUMENBAEV, Ruslan",KGZ,Men,55 - 60kg,M,bronze,3
Beijing,2008,wrestling,Wrestling Gre-R,"ALBIEV, Islam-Beka",RUS,Men,55 - 60kg,M,gold,1
Beijing,2008,wrestling,Wrestling Gre-R,"RAHIMOV, Vitaliy",AZE,Men,55 - 60kg,M,silver,2
Beijing,2008,wrestling,Wrestling Gre-R,"SIAMIONAU, Mikhail",BLR,Men,60 - 66kg,M,bronze,3
Beijing,2008,wrestling,Wrestling Gre-R,"VARDANYAN, Armen",UKR,Men,60 - 66kg,M,bronze,3
Beijing,2008,wrestling,Wrestling Gre-R,"GUENOT, Steeve",FRA,Men,60 - 66kg,M,gold,1
Beijing,2008,wrestling,Wrestling Gre-R,"BEGALIEV, Kanatbek",KGZ,Men,60 - 66kg,M,silver,2
Beijing,2008,wrestling,Wrestling Gre-R,"GUENOT, Christophe",FRA,Men,66 - 74kg,M,bronze,3
Beijing,2008,wrestling,Wrestling Gre-R,"YANAKIEV, Yavor",BUL,Men,66 - 74kg,M,bronze,3
Beijing,2008,wrestling,Wrestling Gre-R,"KVIRKELIA, Manuchar",GEO,Men,66 - 74kg,M,gold,1
Beijing,2008,wrestling,Wrestling Gre-R,"CHANG, Yongxiang",CHN,Men,66 - 74kg,M,silver,2
Beijing,2008,wrestling,Wrestling Gre-R,"AVLUCA, Nazmi",TUR,Men,74 - 84kg,M,bronze,3
Beijing,2008,wrestling,Wrestling Gre-R,"MINGUZZI, Andrea",ITA,Men,74 - 84kg,M,gold,1
Beijing,2008,wrestling,Wrestling Gre-R,"FODOR, Zoltan",HUN,Men,74 - 84kg,M,silver,2
Beijing,2008,wrestling,Wrestling Gre-R,"MAMBETOV, Asset",KAZ,Men,84 - 96kg,M,bronze,3
Beijing,2008,wrestling,Wrestling Gre-R,"WHEELER, Adam",USA,Men,84 - 96kg,M,bronze,3
Beijing,2008,wrestling,Wrestling Gre-R,"KHUSHTOV, Aslanbek",RUS,Men,84 - 96kg,M,gold,1
Beijing,2008,wrestling,Wrestling Gre-R,"ENGLICH, Mirko",GER,Men,84 - 96kg,M,silver,2
Beijing,2008,wrestling,Wrestling Gre-R,"MIZGAITIS, Mindaugas",LTU,Men,96 - 120kg,M,bronze,3
Beijing,2008,wrestling,Wrestling Gre-R,"PATRIKEEV, Yuri",ARM,Men,96 - 120kg,M,bronze,3
Beijing,2008,wrestling,Wrestling Gre-R,"LOPEZ, Mijain",CUB,Men,96 - 120kg,M,gold,1
Beijing,2008,wrestling,Wrestling Gre-R,"BAROEV, Khasan",RUS,Men,96 - 120kg,M,silver,2
Beijing,2008,wrestling,Wrestling Gre-R,"BAROEV, Khasan",RUS,Men,96 - 120kg,M,silver,2
Beijing,2008,wrestling,Wrestling Gre-R,"BAROEV, Khasan",RUS,Men,96 - 120kg,M,silver,2
Beijing,2008,wrestling,Wrestling Gre-R,"BAROEV, Khasan",RUS,Men,96 - 120kg,M,silver,2
Beijing,2008,wrestling,Wrestling Gre-R,"BAROEV, Khasan",RUS,Men,96 - 120kg,M,silver,2
Beijing,2008,wrestling,Wrestling Gre-R,"BAROEV, Khasan",RUS,Men,96 - 120kg,M,silver,2
Beijing,2008,wrestling,Wrestling Gre-R,"BAROEV, Khasan",RUS,Men,96 - 120kg,M,silver,2
